1784893653210,Bat,Dance,-0.1
1784893653210,Bat,http://localhost:3251@Bee,-0.1
1784893653211,Bee,Dance,-0.1
1784893653211,Bee,http://localhost:3251@Bat,-0.1
1784893653482,alice,Explore,0.1
1784893653651,Bee,Dance,-0.1
1784893653651,Bee,http://localhost:3251@Bat,-0.1
1784893653651,Bee,Talk,0.1
1784893653651,Bee,http://localhost:3251@brice,0.1
1784893653651,brice,Talk,0.1
1784893653651,brice,http://localhost:3251@Bee,0.1
1784893654383,alice,Explore,0.1
1784893654383,alice,Play,0.1
1784893654383,alice,http://localhost:3251@bear,0.1
1784893654383,Ant,Sing,-0.1
1784893654383,Ant,http://localhost:3251@Bee,-0.1
1784893654384,bear,Play,-0.1
1784893654384,bear,http://localhost:3251@alice,-0.1
1784893654384,Bee,Dance,-0.1
1784893654384,Bee,http://localhost:3251@Bat,-0.1
1784893654384,Bee,Talk,0.1
1784893654384,Bee,http://localhost:3251@brice,0.1
1784893654384,Bee,Sing,0.1
1784893654384,Bee,http://localhost:3251@Ant,0.1
1784893654711,Bat,Dance,-0.1
1784893654711,Bat,http://localhost:3251@Bee,-0.1
1784893654711,Bat,Explore,0.1
1784893655516,alice,Explore,0.1
1784893655516,alice,Play,0.1
1784893655516,alice,http://localhost:3251@bear,0.1
1784893655516,alice,Sing,0.1
1784893655516,alice,http://localhost:3251@brice,0.1
1784893655518,brice,Talk,0.1
1784893655518,brice,http://localhost:3251@Bee,0.1
1784893655518,brice,Sing,-0.1
1784893655518,brice,http://localhost:3251@alice,-0.1
1784893656166,Ant,Sing,-0.1
1784893656166,Ant,http://localhost:3251@Bee,-0.1
1784893656166,Ant,Exercise,-0.1
1784893656166,Ant,http://localhost:3251@Bat,-0.1
1784893656167,Bat,Dance,-0.1
1784893656167,Bat,http://localhost:3251@Bee,-0.1
1784893656167,Bat,Explore,0.1
1784893656167,Bat,Exercise,-0.1
1784893656167,Bat,http://localhost:3251@Ant,-0.1
1784893656167,Bee,Dance,-0.1
1784893656167,Bee,http://localhost:3251@Bat,-0.1
1784893656167,Bee,Talk,0.1
1784893656167,Bee,http://localhost:3251@brice,1.1
1784893656167,Bee,Sing,0.1
1784893656167,Bee,http://localhost:3251@Ant,0.1
1784893656167,Bee,Exercise,0.1
1784893656168,brice,Talk,0.1
1784893656168,brice,http://localhost:3251@Bee,1.1
1784893656168,brice,Sing,-0.1
1784893656168,brice,http://localhost:3251@alice,-0.1
1784893656168,brice,Exercise,0.1
1784893656791,alice,Explore,0.1
1784893656791,alice,Play,1.1
1784893656791,alice,http://localhost:3251@bear,1.1
1784893656791,alice,Sing,0.1
1784893656791,alice,http://localhost:3251@brice,0.1
1784893656792,bear,Play,0.9
1784893656792,bear,http://localhost:3251@alice,0.9
1784893657423,Bat,Dance,-0.1
1784893657423,Bat,http://localhost:3251@Bee,-0.1
1784893657423,Bat,Explore,0.1
1784893657423,Bat,Exercise,-0.1
1784893657423,Bat,http://localhost:3251@Ant,-0.1
1784893657423,Bat,Walk,0.1
1784893657423,Bat,http://localhost:3251@bear,0.1
1784893657424,bear,Play,0.9
1784893657424,bear,http://localhost:3251@alice,0.9
1784893657424,bear,Walk,-0.1
1784893657424,bear,http://localhost:3251@Bat,-0.1
1784893658035,alice,Explore,0.1
1784893658035,alice,Play,0.10000000000000009
1784893658035,alice,http://localhost:3251@bear,0.10000000000000009
1784893658035,alice,Sing,0.1
1784893658035,alice,http://localhost:3251@brice,0.1
1784893658036,Ant,Sing,-0.1
1784893658036,Ant,http://localhost:3251@Bee,-0.1
1784893658036,Ant,Exercise,-0.1
1784893658036,Ant,http://localhost:3251@Bat,-0.1
1784893658036,Ant,Play,0.1
1784893658036,Ant,http://localhost:3251@alice,0.1
1784893658036,Bat,Dance,-0.1
1784893658036,Bat,http://localhost:3251@Bee,-0.1
1784893658036,Bat,Explore,0.1
1784893658036,Bat,Exercise,-0.1
1784893658036,Bat,http://localhost:3251@Ant,-0.1
1784893658036,Bat,Walk,0.1
1784893658036,Bat,http://localhost:3251@bear,0.1
1784893658036,Bat,Play,0.1
1784893658036,Bat,http://localhost:3251@brice,0.1
1784893658036,bear,Play,0.9
1784893658036,bear,http://localhost:3251@alice,0.9
1784893658036,bear,Walk,-0.1
1784893658036,bear,http://localhost:3251@Bat,-0.1
1784893658036,bear,Dance,-0.1
1784893658036,bear,http://localhost:3251@Bee,-0.1
1784893658036,Bee,Dance,0.9
1784893658036,Bee,http://localhost:3251@Bat,-0.1
1784893658036,Bee,Talk,0.1
1784893658036,Bee,http://localhost:3251@brice,1.1
1784893658036,Bee,Sing,0.1
1784893658036,Bee,http://localhost:3251@Ant,0.1
1784893658036,Bee,Exercise,0.1
1784893658036,Bee,http://localhost:3251@bear,0.1
1784893658037,brice,Talk,0.1
1784893658037,brice,http://localhost:3251@Bee,1.1
1784893658037,brice,Sing,-0.1
1784893658037,brice,http://localhost:3251@alice,-0.1
1784893658037,brice,Exercise,0.1
1784893658037,brice,Play,-0.1
1784893658037,brice,http://localhost:3251@Bat,-0.1
1784893659547,bear,Play,0.9
1784893659547,bear,http://localhost:3251@alice,0.9
1784893659547,bear,Walk,-0.1
1784893659547,bear,http://localhost:3251@Bat,-0.1
1784893659547,bear,Dance,-0.1
1784893659547,bear,http://localhost:3251@Bee,-0.1
1784893659547,bear,Explore,0.1
1784893659600,Ant,Sing,-0.1
1784893659600,Ant,http://localhost:3251@Bee,-0.1
1784893659600,Ant,Exercise,-0.1
1784893659600,Ant,http://localhost:3251@Bat,-0.1
1784893659600,Ant,Play,0.1
1784893659600,Ant,http://localhost:3251@alice,0.1
1784893659600,Ant,Explore,-0.1
1784893659600,brice,Talk,0.1
1784893659600,brice,http://localhost:3251@Bee,1.1
1784893659600,brice,Sing,-0.1
1784893659600,brice,http://localhost:3251@alice,-0.1
1784893659600,brice,Exercise,0.1
1784893659600,brice,Play,-0.1
1784893659600,brice,http://localhost:3251@Bat,-0.1
1784893659600,brice,Explore,0.1
1784893660784,alice,Explore,1.1
1784893660784,alice,Play,0.10000000000000009
1784893660784,alice,http://localhost:3251@bear,0.10000000000000009
1784893660784,alice,Sing,0.1
1784893660784,alice,http://localhost:3251@brice,0.1
1784893660848,Ant,Sing,-0.1
1784893660848,Ant,http://localhost:3251@Bee,-0.1
1784893660848,Ant,Exercise,-0.1
1784893660848,Ant,http://localhost:3251@Bat,-0.1
1784893660848,Ant,Play,1.1
1784893660848,Ant,http://localhost:3251@alice,0.1
1784893660848,Ant,Explore,-0.1
1784893660848,Ant,http://localhost:3251@bear,0.1
1784893660849,bear,Play,1.9
1784893660849,bear,http://localhost:3251@alice,0.9
1784893660849,bear,Walk,-0.1
1784893660849,bear,http://localhost:3251@Bat,-0.1
1784893660849,bear,Dance,-0.1
1784893660849,bear,http://localhost:3251@Bee,-0.1
1784893660849,bear,Explore,0.1
1784893660849,bear,http://localhost:3251@Ant,0.1
1784893661166,Bat,Dance,-0.1
1784893661166,Bat,http://localhost:3251@Bee,-0.1
1784893661166,Bat,Explore,0.1
1784893661166,Bat,Exercise,-0.1
1784893661166,Bat,http://localhost:3251@Ant,-0.1
1784893661166,Bat,Walk,0.1
1784893661166,Bat,http://localhost:3251@bear,0.1
1784893661166,Bat,Play,0.1
1784893661166,Bat,http://localhost:3251@brice,1.1
1784893661166,Bat,Sing,0.1
1784893661168,brice,Talk,0.1
1784893661168,brice,http://localhost:3251@Bee,1.1
1784893661168,brice,Sing,-1.1
1784893661168,brice,http://localhost:3251@alice,-0.1
1784893661168,brice,Exercise,0.1
1784893661168,brice,Play,-0.1
1784893661168,brice,http://localhost:3251@Bat,-1.1
1784893661168,brice,Explore,0.1
1784893662104,Bee,Dance,0.9
1784893662104,Bee,http://localhost:3251@Bat,-0.1
1784893662104,Bee,Talk,0.1
1784893662104,Bee,http://localhost:3251@brice,1.1
1784893662104,Bee,Sing,0.1
1784893662104,Bee,http://localhost:3251@Ant,0.1
1784893662104,Bee,Exercise,0.1
1784893662104,Bee,http://localhost:3251@bear,0.1
1784893662104,Bee,Explore,-0.1
