1784893653210,Bat,Dance,http://localhost:3251@Bee,false
1784893653211,Bee,Dance,http://localhost:3251@Bat,false
1784893653482,alice,Explore,null,true
1784893653651,Bee,Talk,http://localhost:3251@brice,true
1784893653651,brice,Talk,http://localhost:3251@Bee,true
1784893654383,alice,Play,http://localhost:3251@bear,true
1784893654383,Ant,Sing,http://localhost:3251@Bee,false
1784893654384,bear,Play,http://localhost:3251@alice,false
1784893654384,Bee,Sing,http://localhost:3251@Ant,true
1784893654711,Bat,Explore,null,true
1784893655516,alice,Sing,http://localhost:3251@brice,true
1784893655518,brice,Sing,http://localhost:3251@alice,false
1784893656166,Ant,Exercise,http://localhost:3251@Bat,false
1784893656167,Bat,Exercise,http://localhost:3251@Ant,false
1784893656167,Bee,Exercise,http://localhost:3251@brice,true
1784893656168,brice,Exercise,http://localhost:3251@Bee,true
1784893656791,alice,Play,http://localhost:3251@bear,true
1784893656792,bear,Play,http://localhost:3251@alice,true
1784893657423,Bat,Walk,http://localhost:3251@bear,true
1784893657424,bear,Walk,http://localhost:3251@Bat,false
1784893658035,alice,Play,http://localhost:3251@bear,false
1784893658036,Ant,Play,http://localhost:3251@alice,true
1784893658036,Bat,Play,http://localhost:3251@brice,true
1784893658036,bear,Dance,http://localhost:3251@Bee,false
1784893658036,Bee,Dance,http://localhost:3251@bear,true
1784893658037,brice,Play,http://localhost:3251@Bat,false
1784893659547,bear,Explore,null,true
1784893659600,Ant,Explore,null,false
1784893659600,brice,Explore,null,true
1784893660784,alice,Explore,null,true
1784893660848,Ant,Play,http://localhost:3251@bear,true
1784893660849,bear,Play,http://localhost:3251@Ant,true
1784893661166,Bat,Sing,http://localhost:3251@brice,true
1784893661168,brice,Sing,http://localhost:3251@Bat,false
1784893662104,Bee,Explore,null,false
1784893662161,bear,Talk,http://localhost:3251@brice,false
1784893662161,brice,Talk,http://localhost:3251@Bee,false
1784893662725,Bat,Explore,null,true
1784893662842,Ant,Play,http://localhost:3251@bear,true
1784893662842,bear,Play,http://localhost:3251@Ant,true
1784893663078,alice,Talk,http://localhost:3251@Bee,false
1784893663078,Bee,Talk,http://localhost:3251@alice,false
1784893663983,Bat,Walk,http://localhost:3251@bear,false
1784893663984,brice,Walk,http://localhost:3251@Bat,true
1784893664088,Ant,Play,http://localhost:3251@bear,true
1784893664089,Bee,Play,http://localhost:3251@Ant,false
1784893664315,alice,Sing,http://localhost:3251@bear,true
1784893664316,bear,Sing,http://localhost:3251@alice,true
1784893665180,Bat,Sing,http://localhost:3251@brice,false
1784893665181,Bee,Sing,http://localhost:3251@Bat,true
1784893665294,alice,Play,http://localhost:3251@Ant,false
1784893665294,Ant,Play,http://localhost:3251@bear,true
1784893666488,alice,Sing,http://localhost:3251@Bat,true
1784893666489,Bat,Sing,http://localhost:3251@brice,true
1784893666771,Ant,Play,http://localhost:3251@bear,true
1784893666772,bear,Play,http://localhost:3251@Ant,false
1784893666772,brice,Explore,null,false
1784893667499,Bat,Talk,http://localhost:3251@brice,true
1784893667501,brice,Talk,http://localhost:3251@Bat,false
1784893667741,alice,Play,http://localhost:3251@bear,false
1784893667741,bear,Play,http://localhost:3251@alice,true
1784893668770,Ant,Dance,http://localhost:3251@Bat,true
1784893668771,Bat,Dance,http://localhost:3251@Bee,true
1784893669379,Bat,Fight,http://localhost:3251@Bee,true
1784893669380,bear,Dance,http://localhost:3251@brice,true
1784893669380,Bee,Fight,http://localhost:3251@Bat,false
1784893669380,brice,Dance,http://localhost:3251@bear,false
1784893670665,alice,Walk,http://localhost:3251@Ant,false
1784893670666,Ant,Walk,http://localhost:3251@alice,false
1784893670772,Bat,Play,http://localhost:3251@Bee,false
1784893670773,Bee,Play,http://localhost:3251@Bat,false
1784893671242,Ant,Exercise,http://localhost:3251@bear,false
1784893671243,bear,Exercise,http://localhost:3251@Ant,true
1784893671950,alice,Play,http://localhost:3251@bear,false
1784893671952,Bat,Play,http://localhost:3251@alice,true
1784893672578,Bee,Sing,http://localhost:3251@brice,false
1784893672579,brice,Sing,http://localhost:3251@alice,false
1784893672804,Ant,Explore,null,false
1784893672805,bear,Explore,null,false
1784893672914,alice,Fight,http://localhost:3251@brice,false
1784893672915,brice,Fight,http://localhost:3251@alice,true
1784893673727,Bat,Exercise,http://localhost:3251@Bee,false
1784893673728,Bee,Exercise,http://localhost:3251@brice,false
1784893674063,bear,Play,http://localhost:3251@alice,false
1784893674064,brice,Play,http://localhost:3251@bear,true
1784893674868,Ant,Exercise,http://localhost:3251@Bat,true
