1784273246743,bear,Sing,-1
1784273246743,bear,http://localhost:3251@brice,-1
1784273246744,brice,Sing,-1
1784273246744,brice,http://localhost:3251@bear,-1
1784273246964,Bee,Explore,1
1784273248148,Bat,Explore,-1
1784273248265,alice,Fight,-1
1784273248265,alice,http://localhost:3251@Bee,-1
1784273248266,Bee,Explore,1
1784273248266,Bee,Fight,1
1784273248266,Bee,http://localhost:3251@alice,1
1784273249872,bear,Sing,-1
1784273249872,bear,http://localhost:3251@brice,-1
1784273249872,bear,Explore,1
1784273250531,Ant,Walk,-1
1784273250531,Ant,http://localhost:3251@Bat,-1
1784273250532,Bat,Explore,-1
1784273250532,Bat,Walk,1
1784273250532,Bat,http://localhost:3251@Ant,1
1784273250955,alice,Fight,-1
1784273250955,alice,http://localhost:3251@Bee,-1
1784273250955,alice,Talk,1
1784273250955,alice,http://localhost:3251@brice,1
1784273250956,brice,Sing,-1
1784273250956,brice,http://localhost:3251@bear,-1
1784273250956,brice,Talk,1
1784273250956,brice,http://localhost:3251@alice,1
1784273252775,bear,Sing,-1
1784273252775,bear,http://localhost:3251@brice,-1
1784273252775,bear,Explore,0
1784273252990,Bat,Explore,-1
1784273252990,Bat,Walk,1
1784273252990,Bat,http://localhost:3251@Ant,1
1784273252990,Bat,Dance,1
1784273252990,Bat,http://localhost:3251@brice,1
1784273252991,brice,Sing,-1
1784273252991,brice,http://localhost:3251@bear,-1
1784273252991,brice,Talk,1
1784273252991,brice,http://localhost:3251@alice,1
1784273252991,brice,Dance,1
1784273252991,brice,http://localhost:3251@Bat,1
1784273253428,Ant,Walk,-1
1784273253428,Ant,http://localhost:3251@Bat,-1
1784273253428,Ant,Explore,1
1784273254060,alice,Fight,-2
1784273254060,alice,http://localhost:3251@Bee,-2
1784273254060,alice,Talk,1
1784273254060,alice,http://localhost:3251@brice,1
1784273254061,Bat,Explore,-1
1784273254061,Bat,Walk,1
1784273254061,Bat,http://localhost:3251@Ant,1
1784273254061,Bat,Dance,1
1784273254061,Bat,http://localhost:3251@brice,1
1784273254061,Bat,Fight,1
1784273254061,Bat,http://localhost:3251@alice,1
1784273255099,bear,Sing,-1
1784273255099,bear,http://localhost:3251@brice,-2
1784273255099,bear,Explore,0
1784273255099,bear,Exercise,-1
1784273255101,brice,Sing,-1
1784273255101,brice,http://localhost:3251@bear,0
1784273255101,brice,Talk,1
1784273255101,brice,http://localhost:3251@alice,1
1784273255101,brice,Dance,1
1784273255101,brice,http://localhost:3251@Bat,1
1784273255101,brice,Exercise,1
1784273255520,Ant,Walk,-1
1784273255520,Ant,http://localhost:3251@Bat,-1
1784273255520,Ant,Explore,1
1784273255520,Ant,Dance,1
1784273255520,Ant,http://localhost:3251@Bee,1
1784273255521,Bee,Explore,1
1784273255521,Bee,Fight,1
1784273255521,Bee,http://localhost:3251@alice,1
1784273255521,Bee,Dance,-1
1784273255521,Bee,http://localhost:3251@Ant,-1
1784273255854,alice,Fight,-1
1784273255854,alice,http://localhost:3251@Bee,-1
