1784904331955,Ant,Explore,null,true,1,null
1784904332107,alice,Exercise,http://localhost:3251@Bee,true,1,1
1784904332108,Bee,Exercise,http://localhost:3251@alice,true,1,1
1784904332670,Bat,Exercise,http://localhost:3251@brice,false,-1,-1
1784904332670,brice,Exercise,http://localhost:3251@Bat,true,1,1
1784904332729,bear,Dance,http://localhost:3251@Bee,true,1,1
1784904332730,Bee,Dance,http://localhost:3251@bear,false,-1,-1
1784904333643,alice,Talk,http://localhost:3251@Bat,true,1,1
1784904333645,Bat,Talk,http://localhost:3251@alice,false,-1,-1
1784904333707,Ant,Exercise,http://localhost:3251@bear,true,1,1
1784904333711,bear,Exercise,http://localhost:3251@Ant,true,1,1
1784904334276,Bee,Explore,null,false,-1,null
1784904334936,brice,Explore,null,false,-1,null
1784904335381,Ant,Exercise,http://localhost:3251@Bee,true,2,1
1784904335382,Bee,Exercise,http://localhost:3251@Ant,true,2,1
1784904335599,bear,Play,http://localhost:3251@brice,false,-1,-1
1784904335600,brice,Play,http://localhost:3251@bear,false,-1,-1
1784904335884,alice,Fight,http://localhost:3251@Bee,true,1,2
1784904335884,Bee,Fight,http://localhost:3251@alice,true,1,2
1784904336551,Bat,Explore,null,true,1,null
1784904336728,Ant,Play,http://localhost:3251@bear,true,1,2
1784904336728,bear,Play,http://localhost:3251@Ant,true,null,2
1784904337204,brice,Explore,null,true,null,null
1784904337323,alice,Walk,http://localhost:3251@Bee,true,1,3
1784904337324,Bee,Walk,http://localhost:3251@alice,true,1,3
1784904337605,Ant,Fight,http://localhost:3251@Bat,true,1,1
1784904337606,Bat,Fight,http://localhost:3251@Ant,true,1,1
1784904338333,Ant,Talk,http://localhost:3251@bear,false,-1,1
1784904338334,bear,Talk,http://localhost:3251@Ant,false,-1,1
1784904338444,Bat,Exercise,http://localhost:3251@Bee,true,null,1
1784904338445,Bee,Exercise,http://localhost:3251@Ant,true,3,2
1784904339206,alice,Play,http://localhost:3251@Bee,true,1,4
1784904339207,Bee,Play,http://localhost:3251@alice,true,1,4
1784904339332,brice,Explore,null,false,-1,null
1784904340223,alice,Sing,http://localhost:3251@bear,true,1,1
1784904340224,bear,Sing,http://localhost:3251@alice,true,1,1
1784904340514,Ant,Explore,null,false,null,null
1784904340515,Bat,Exercise,http://localhost:3251@Bee,false,-1,null
1784904340515,Bee,Exercise,http://localhost:3251@Ant,true,4,3
1784904341450,alice,Sing,http://localhost:3251@Bat,false,null,null
1784904341451,Ant,Dance,http://localhost:3251@bear,false,-1,null
1784904341451,Bat,Sing,http://localhost:3251@alice,false,-1,-2
1784904341452,bear,Dance,http://localhost:3251@Bee,false,null,null
1784904342037,Bee,Explore,null,false,-2,null
1784904342224,Bat,Fight,http://localhost:3251@brice,false,null,-2
1784904342225,brice,Fight,http://localhost:3251@Bat,false,-1,null
1784904343017,bear,Explore,null,true,1,null
1784904343190,Bee,Exercise,http://localhost:3251@Ant,true,5,4
1784904343191,brice,Exercise,http://localhost:3251@Bee,false,null,-1
1784904343984,Ant,Play,http://localhost:3251@bear,false,null,-1
1784904343985,bear,Play,http://localhost:3251@Ant,false,-1,null
1784904344374,Bat,Explore,null,true,2,null
1784904344433,alice,Play,http://localhost:3251@Bee,false,null,3
1784904344433,Bee,Play,http://localhost:3251@alice,true,2,5
1784904345688,alice,Exercise,http://localhost:3251@Bee,false,null,2
1784904345690,Bat,Exercise,http://localhost:3251@alice,false,-2,-3
1784904346257,Ant,Explore,null,true,1,null
1784904346646,Bee,Explore,null,false,-3,null
1784904346712,brice,Explore,null,false,-2,null
1784904346934,alice,Dance,http://localhost:3251@Ant,true,1,1
1784904346935,Ant,Dance,http://localhost:3251@alice,true,null,1
1784904347224,Bat,Explore,null,false,1,null
1784904347462,bear,Explore,null,true,2,null
1784904347977,Bat,Sing,http://localhost:3251@Bee,true,null,1
1784904347979,Bee,Sing,http://localhost:3251@Bat,true,1,1
1784904348266,Ant,Play,http://localhost:3251@bear,false,-1,-2
1784904348266,brice,Play,http://localhost:3251@Ant,true,null,1
1784904348622,alice,Fight,http://localhost:3251@Bee,true,2,3
1784904348625,Bee,Fight,http://localhost:3251@alice,true,2,5
1784904349302,Ant,Play,http://localhost:3251@Bat,true,null,2
1784904349303,Bat,Play,http://localhost:3251@Ant,true,1,2
1784904349427,bear,Sing,http://localhost:3251@alice,true,2,2
1784904349429,Bee,Sing,http://localhost:3251@bear,false,null,-2
1784904349934,brice,Explore,null,true,-1,null
1784904351235,Ant,Walk,http://localhost:3251@Bee,true,1,2
1784904351236,Bee,Walk,http://localhost:3251@Ant,true,2,5
1784904351472,alice,Dance,http://localhost:3251@bear,true,2,2
1784904351473,bear,Dance,http://localhost:3251@Bee,false,-1,-1
1784904352491,alice,Walk,http://localhost:3251@Bee,true,2,4
1784904352492,Ant,Play,http://localhost:3251@bear,false,-1,-3
1784904352493,bear,Play,http://localhost:3251@Ant,false,-2,-1
1784904352493,Bee,Walk,http://localhost:3251@alice,false,1,4
1784904352880,bear,Talk,http://localhost:3251@brice,false,-2,-2
1784904352881,brice,Talk,http://localhost:3251@bear,false,-1,-2
1784904353101,alice,Dance,http://localhost:3251@Bat,false,1,-1
1784904353102,Bat,Dance,http://localhost:3251@alice,false,-1,-4
1784904353724,alice,Walk,http://localhost:3251@Bee,false,1,3
1784904353725,Ant,Walk,http://localhost:3251@Bee,false,null,1
1784904353725,Bee,Walk,http://localhost:3251@alice,true,2,5
1784904353726,brice,Walk,http://localhost:3251@Ant,true,1,2
1784904354361,Bat,Walk,http://localhost:3251@brice,false,-1,-3
1784904354362,brice,Walk,http://localhost:3251@Bat,true,2,1
1784904355002,alice,Play,http://localhost:3251@Bee,true,1,4
1784904355004,bear,Play,http://localhost:3251@alice,true,-1,3
1784904355337,Ant,Explore,null,true,2,null
1784904355391,alice,Talk,http://localhost:3251@Bat,false,null,-2
1784904355393,Bat,Talk,http://localhost:3251@alice,false,-2,-5
1784904355501,Bee,Explore,null,true,-2,null
1784904356590,Bee,Talk,http://localhost:3251@brice,true,1,1
1784904356591,brice,Talk,http://localhost:3251@bear,true,null,-1
1784904356646,Ant,Play,http://localhost:3251@bear,false,-2,-4
1784904356647,bear,Play,http://localhost:3251@Ant,false,-2,-2
1784904357092,Bat,Explore,null,true,2,null
1784904357662,alice,Fight,http://localhost:3251@Bee,true,3,5
1784904357663,brice,Fight,http://localhost:3251@alice,true,null,1
1784904358133,Bee,Explore,null,false,-3,null
1784904358186,Ant,Explore,null,true,3,null
1784904358240,alice,Fight,http://localhost:3251@Bat,true,4,-1
1784904358240,Bat,Fight,http://localhost:3251@Ant,true,1,3
1784904359202,Ant,Talk,http://localhost:3251@Bee,true,null,2
1784904359203,Bee,Talk,http://localhost:3251@Ant,true,2,5
1784904359492,alice,Walk,http://localhost:3251@Bee,true,2,5
1784904359494,bear,Walk,http://localhost:3251@alice,true,1,4
