1785133511038,Ant,Play,http://localhost:3251@Bat,false,-0.6,-0.6
1785133511038,Bat,Play,http://localhost:3251@Ant,false,-0.6,-0.6
1785133514058,alice,Talk,http://localhost:3251@Bee,false,-0.6,-0.6
1785133514058,Bee,Talk,http://localhost:3251@alice,false,-0.6,-0.6
1785133519629,Ant,Fight,http://localhost:3251@bear,true,0.5,0.5
1785133519629,bear,Fight,http://localhost:3251@Ant,false,-0.6,-0.6
1785133521652,alice,Walk,http://localhost:3251@brice,true,0.5,0.5
1785133521652,brice,Walk,http://localhost:3251@alice,true,0.5,0.5
1785133525205,Ant,Sing,http://localhost:3251@Bee,true,0.5,0.5
1785133525208,Bee,Sing,http://localhost:3251@Ant,false,-0.6,-0.6
1785133530774,bear,Dance,http://localhost:3251@brice,true,0.5,0.5
1785133530774,brice,Dance,http://localhost:3251@bear,false,-0.6,-0.6
1785133533795,Bat,Talk,http://localhost:3251@Bee,false,-0.6,-0.6
1785133533795,Bee,Talk,http://localhost:3251@Bat,true,-0.03735219444032678,0.5
1785133535843,alice,Explore,null,false,-0.6,null
1785133539362,alice,Talk,http://localhost:3251@bear,false,-1.150989881012619,-0.6
1785133539362,bear,Talk,http://localhost:3251@alice,false,-0.6,-0.6
1785133542379,Bat,Dance,http://localhost:3251@brice,false,-0.6,-0.6
1785133542379,brice,Dance,http://localhost:3251@Bat,true,-0.06497368414862537,0.5
1785133543884,bear,Exercise,http://localhost:3251@Bee,true,0.5,0.5
1785133543884,Bee,Exercise,http://localhost:3251@bear,true,0.5,0.5
1785133553551,alice,Explore,null,false,-1.1621488157278823,null
1785133556084,Bat,Explore,null,true,0.5,null
1785133556084,brice,Explore,null,false,-0.6,null
1785133562150,Ant,Explore,null,true,0.5,null
1785133564683,alice,Play,http://localhost:3251@brice,false,-0.6,-0.18255341634063676
1785133564683,brice,Play,http://localhost:3251@alice,true,0.5,0.9174465836593633
1785133568734,bear,Explore,null,false,-0.6,null
1785133576806,Bat,Explore,null,false,-0.15888987852559933,null
1785133578317,brice,Explore,null,true,-0.05098988101261881,null
1785133581362,alice,Sing,http://localhost:3251@Ant,true,0.5,0.5
1785133581362,Ant,Sing,http://localhost:3251@alice,true,0.8281774884144216,0.5
1785133587932,Bat,Play,http://localhost:3251@Bee,false,-0.9783333962133518,-1.0600176869191933
1785133587933,Bee,Play,http://localhost:3251@Bat,false,-0.6,-0.2767206016223497
1785133599574,Bat,Walk,http://localhost:3251@Bee,false,-0.6,-1.5981368297357346
1785133599575,Bee,Walk,http://localhost:3251@Bat,true,0.5,0.23943357036932827
1785133600583,Ant,Explore,null,true,0.8911118377229357,null
1785133605117,Bat,Play,http://localhost:3251@bear,false,-1.5212210386404905,-0.6
1785133605117,bear,Play,http://localhost:3251@Bat,false,-0.6,-0.6
1785133606121,Bee,Play,http://localhost:3251@brice,true,-0.05933807164924276,0.5
1785133606121,brice,Play,http://localhost:3251@Bee,true,0.8795241754101456,0.5
1785133611676,Ant,Sing,http://localhost:3251@bear,true,1.2019159090869964,0.7781444839358237
1785133611676,bear,Sing,http://localhost:3251@Ant,false,-0.6,-0.9321045138193732
1785133620285,alice,Dance,http://localhost:3251@Bat,false,-0.6,-0.6
1785133620286,Bat,Dance,http://localhost:3251@alice,false,-1.0058369155145963,-0.6
1785133623363,bear,Exercise,http://localhost:3251@Bee,false,-0.3119228005584981,-0.3119228005584981
1785133623363,Bee,Exercise,http://localhost:3251@bear,false,-0.31905307044183356,-0.31905307044183356
1785133626407,Ant,Fight,http://localhost:3251@bear,true,0.7478570684505252,1.1934115963406295
1785133626407,Bee,Fight,http://localhost:3251@Ant,false,-0.6,-0.9019348982387052
1785133637042,bear,Explore,null,true,0.11400439833708581,null
1785133639568,alice,Explore,null,true,-0.13365740465378662,null
1785133640083,Ant,Explore,null,false,0.1111657726627222,null
1785133648175,alice,Fight,http://localhost:3251@Bat,false,-0.6,-1.1085257101814068
1785133648175,Bat,Fight,http://localhost:3251@alice,true,0.5,0.030665794732477547
1785133647671,brice,Explore,null,false,-0.6293780442439413,null
1785133651216,Ant,Play,http://localhost:3251@Bat,true,0.24791661648543017,0.24791661648543017
1785133651216,Bee,Play,http://localhost:3251@Ant,true,0.4567299381856363,-0.2455079165488454
1785133656261,bear,Explore,null,false,-0.49789914396286294,null
1785133658271,Bat,Exercise,http://localhost:3251@Bee,false,-0.6,-1.6755666782374585
1785133658271,Bee,Exercise,http://localhost:3251@Bat,false,-0.8571907829384656,-0.4314220788850317
1785133658770,alice,Dance,http://localhost:3251@brice,true,0.01633604544416295,0.4053297459575538
1785133658770,brice,Dance,http://localhost:3251@Bat,true,0.4692123511879103,0.7369239886541135
1785133665343,alice,Talk,http://localhost:3251@Ant,true,-0.013555642921531108,0.7795421949103756
1785133665343,Ant,Talk,http://localhost:3251@alice,false,-0.6,-0.29711478175463607
1785133670388,bear,Explore,null,true,0.031166810501424114,null
1785133674947,alice,Walk,http://localhost:3251@Bee,false,-0.3991967673510922,-0.836180625845655
1785133674948,Bee,Walk,http://localhost:3251@alice,false,-0.28472216982220666,-0.8062849049054479
1785133680011,bear,Exercise,http://localhost:3251@brice,false,-0.8367644873471745,-0.39306582707900656
1785133680011,brice,Exercise,http://localhost:3251@bear,false,-0.6,-0.8268970842772138
1785133684566,Ant,Explore,null,false,-0.5156198035926973,null
1785133686094,bear,Sing,http://localhost:3251@Bee,false,-1.0224418176321777,-0.8355806649104386
1785133686094,Bee,Sing,http://localhost:3251@Ant,false,-0.8062849049054479,-0.8029282775508454
1785133691669,alice,Dance,http://localhost:3251@Bat,true,0.5135706584587282,-0.3758516758105551
1785133691669,Bat,Dance,http://localhost:3251@alice,false,-1.165173586100165,-0.5779718739204878
1785133699299,brice,Explore,null,true,0.04789957243145376,null
1785133702317,Ant,Play,http://localhost:3251@Bat,false,-0.4236907382989913,-0.4236907382989913
1785133702317,Bee,Play,http://localhost:3251@Ant,true,0.839798333115634,-0.2227056481074351
1785133708384,Bat,Play,http://localhost:3251@Bee,false,-1.295973845815983,-1.7390398868256765
1785133708384,brice,Play,http://localhost:3251@Bat,true,0.9381834849216569,1.0400745349163016
1785133711447,Ant,Fight,http://localhost:3251@bear,true,0.9485107315026412,1.2157222023286667
1785133711447,Bat,Fight,http://localhost:3251@Ant,false,-0.27833699861423794,-0.7629867291271852
1785133713994,bear,Exercise,http://localhost:3251@Bee,false,-1.2611317823037673,-1.263514008351648
1785133713994,Bee,Exercise,http://localhost:3251@bear,false,-1.2096028423559593,-0.7829047108621303
1785133719589,Bee,Play,http://localhost:3251@brice,true,1.2828853003652454,0.7528767991948956
1785133719589,brice,Play,http://localhost:3251@Bee,true,1.3878542376609464,0.7357393687108429
1785133724134,bear,Exercise,http://localhost:3251@Bee,true,-0.6934778379314601,-0.6957322684620229
1785133724134,Bee,Exercise,http://localhost:3251@bear,false,-1.8096028423559591,-1.3829047108621304
1785133725139,alice,Sing,http://localhost:3251@Ant,false,-0.4174384836912318,-0.09090188271888222
1785133725646,Ant,Explore,null,false,-1.0053568019085004,null
1785133725139,Bat,Explore,null,true,0.43869702166926133,null
1785133725139,brice,Sing,http://localhost:3251@alice,false,-0.6,-0.2716686588367436
1785133732714,Bat,Fight,http://localhost:3251@Bee,false,-0.8517865659946213,-2.1731537072380918
1785133732714,Bee,Fight,http://localhost:3251@Bat,false,-0.925512073375367,-0.8903526179178303
1785133736240,alice,Walk,http://localhost:3251@Ant,true,0.2431863393407077,0.41397458697532136
1785133736240,Ant,Walk,http://localhost:3251@alice,true,0.5,0.30103773396842065
1785133744849,brice,Explore,null,false,-0.5609988020105036,null
1785133747382,alice,Dance,http://localhost:3251@Bat,false,-0.25087783596701774,-0.8555016495845025
1785133747382,Bee,Dance,http://localhost:3251@alice,true,0.5,-0.05362996109442386
1785133750416,Ant,Explore,null,false,-1.5003844728350695,null
1785133752950,Bat,Explore,null,true,0.8718145241647153,null
1785133758993,Ant,Fight,http://localhost:3251@bear,false,0.1569738597252146,0.3702261632743661
1785133758993,bear,Fight,http://localhost:3251@Ant,false,-0.7281327420168517,-0.9596250644967705
1785133764551,Bee,Dance,http://localhost:3251@brice,true,0.9455545278901044,1.0801283814083122
1785133764551,brice,Dance,http://localhost:3251@Bee,true,0.7520179346545913,1.0697720134504176
1785133766574,alice,Explore,null,true,0.4391561480561014,null
