1784907456151,Bee,Talk,http://localhost:3251@brice,true,0.3,0.3
1784907456152,brice,Talk,http://localhost:3251@Bee,false,-0.5,-0.5
1784907456683,bear,Explore,null,true,0.3,null
1784907456787,Ant,Explore,null,false,-0.5,null
1784907457388,Ant,Walk,http://localhost:3251@brice,false,-0.5,-0.5
1784907457389,brice,Walk,http://localhost:3251@Ant,true,0.3,0.3
1784907457665,Bee,Explore,null,false,-0.5,null
1784907457721,Bat,Play,http://localhost:3251@bear,false,-0.5,-0.5
1784907457722,bear,Play,http://localhost:3251@Bat,false,-0.5,-0.5
1784907458333,Ant,Talk,http://localhost:3251@Bat,true,0.3,0.3
1784907458335,Bat,Talk,http://localhost:3251@Ant,false,-0.5,-0.5
1784907458916,Bee,Sing,http://localhost:3251@brice,false,-0.5,-0.2313239027798366
1784907458916,brice,Sing,http://localhost:3251@Bee,false,-0.5,-0.9367100480126935
1784907459644,Ant,Sing,http://localhost:3251@brice,true,0.3,-0.14779349536693914
1784907459645,brice,Sing,http://localhost:3251@Ant,true,-0.1975,0.5754949405063094
1784907460165,Bat,Exercise,http://localhost:3251@brice,true,0.3,0.3
1784907460166,brice,Exercise,http://localhost:3251@Bat,true,0.3,0.3
1784907460508,Bee,Explore,null,false,-0.9477934953669391,null
1784907460914,Ant,Play,http://localhost:3251@Bat,false,-0.5,-0.2313239027798366
1784907460915,Bat,Play,http://localhost:3251@Ant,true,-0.1323538652837669,-0.14332675525065391
1784907461665,bear,Play,http://localhost:3251@brice,false,-0.8757384217604294,-0.5
1784907461666,brice,Play,http://localhost:3251@bear,false,-0.5,-0.5
1784907461831,alice,Explore,null,false,-0.5,null
1784907462237,Ant,Sing,http://localhost:3251@Bat,false,-0.23266728326593744,-0.717819862641938
1784907462238,Bat,Sing,http://localhost:3251@Ant,true,0.3,0.1650402584149495
1784907463087,alice,Dance,http://localhost:3251@Bat,true,0.3,0.3
1784907463088,Bat,Dance,http://localhost:3251@alice,false,-0.5,-0.5
1784907463201,bear,Explore,null,true,0.504962963316379,null
1784907463326,Bee,Explore,null,false,-1.3032956005613183,null
1784907464384,Bat,Play,http://localhost:3251@bear,true,0.1843994742745212,-0.07762655453309486
1784907464385,Bee,Play,http://localhost:3251@Bat,true,0.3,0.3
1784907464445,Ant,Explore,null,false,-0.8573686193415653,null
1784907464498,alice,Play,http://localhost:3251@bear,false,-0.5,-0.5
1784907464499,bear,Play,http://localhost:3251@brice,true,-0.48429993781445885,-0.14779349536693914
1784907464499,brice,Explore,null,true,0.3,null
1784907465644,bear,Sing,http://localhost:3251@Bee,false,-0.5,-0.5
1784907465644,Bee,Sing,http://localhost:3251@brice,true,-0.06643842732183997,0.13046806572681294
1784907465887,Ant,Walk,http://localhost:3251@brice,false,-0.8331497906841058,-0.6099555320820842
1784907465888,brice,Walk,http://localhost:3251@Ant,true,0.5029184577572982,0.7238863536297646
1784907465942,Bat,Explore,null,true,0.3,null
1784907466044,alice,Explore,null,false,-0.9195443051852896,null
1784907466934,Ant,Talk,http://localhost:3251@Bat,false,-0.301109574961589,-1.0643172776520875
1784907466935,Bee,Talk,http://localhost:3251@Ant,false,-0.31826886905278173,-0.5
1784907467373,alice,Sing,http://localhost:3251@brice,true,0.3,0.3
1784907467374,brice,Sing,http://localhost:3251@alice,false,-0.6356120109044721,-0.5
1784907468143,Ant,Exercise,http://localhost:3251@brice,true,0.3,-0.24353689826158104
1784907468144,brice,Exercise,http://localhost:3251@Ant,true,0.5019038654685117,0.9614329759564282
1784907468272,Bat,Talk,http://localhost:3251@Bee,true,-0.010572269152660962,0.3
1784907468273,Bee,Talk,http://localhost:3251@Bat,false,-0.7937402450408928,-0.2581680227220815
1784907469128,Bee,Fight,http://localhost:3251@brice,true,0.3,0.40623082011848394
1784907469129,brice,Fight,http://localhost:3251@Bee,false,-0.5,-1.093615902398349
1784907469691,Ant,Explore,null,true,-0.3740241534003131,null
1784907470153,Bat,Play,http://localhost:3251@bear,true,0.4324594683995902,0.24423860378344758
1784907470154,bear,Play,http://localhost:3251@Bat,false,-0.8325412073312887,-0.7310598245195854
1784907470270,alice,Explore,null,false,-1.2338567490762344,null
1784907470711,Bee,Explore,null,false,-1.41761093735524,null
